Movie_id, Gross Revenue, Budget, Language, Genre, Country
[2890400, 105099613, 26000000, 2, 5, 1]
[2890400, 101971030, 26000000, 2, 5, 1]
[2890400, 97082820, 26000000, 2, 5, 1]
[2890400, 90844347, 26000000, 2, 5, 1]
[2890400, 74431693, 26000000, 2, 5, 1]
[2890400, 58416557, 26000000, 2, 5, 1]
[2890400, 33100977, 26000000, 2, 5, 1]
[2890400, 160846332, 26000000, 2, 5, 1]
[2890400, 50616000, 26000000, 2, 5, 1]
[2890400, 166229, 26000000, 2, 5, 1]
[2890400, 51125, 26000000, 2, 5, 1]
[2890400, 265476, 26000000, 2, 5, 1]
[2890400, 112164, 26000000, 2, 5, 1]
[2890606, 14249005, 15000000, 1, 1, 1]
[2890606, 14235673, 15000000, 1, 1, 1]
[2890606, 14211384, 15000000, 1, 1, 1]
[2890606, 14160541, 15000000, 1, 1, 1]
[2890606, 14042181, 15000000, 1, 1, 1]
[2890606, 13748199, 15000000, 1, 1, 1]
[2890606, 13043155, 15000000, 1, 1, 1]
[2890606, 11312380, 15000000, 1, 1, 1]
[2890606, 7098459, 15000000, 1, 1, 1]
[2890629, 82163317, 25000000, 1, 2, 3]
[2890629, 81939702, 25000000, 1, 2, 3]
[2890629, 81785021, 25000000, 1, 2, 3]
[2890629, 81610601, 25000000, 1, 2, 3]
[2890629, 81315226, 25000000, 1, 2, 3]
[2890629, 80539099, 25000000, 1, 2, 3]
[2890629, 78349963, 25000000, 1, 2, 3]
[2890629, 73944569, 25000000, 1, 2, 3]
[2890629, 61197607, 25000000, 1, 2, 3]
[2890629, 36428066, 25000000, 1, 2, 3]
[2890629, 82622655, 25000000, 1, 2, 3]
[2890629, 18000000, 25000000, 1, 2, 3]
[2890629, 113000000, 25000000, 1, 2, 3]
[2890629, 114908830, 25000000, 1, 2, 3]
[2890629, 32286175, 25000000, 1, 2, 3]
[2890629, 215000, 25000000, 1, 2, 3]
[2890629, 101000, 25000000, 1, 2, 3]
[2890633, 34868327, 8500000, 1, 3, 1]
[2890633, 34854013, 8500000, 1, 3, 1]
[2890633, 34837284, 8500000, 1, 3, 1]
[2890633, 34809891, 8500000, 1, 3, 1]
[2890633, 34766628, 8500000, 1, 3, 1]
[2890633, 34645331, 8500000, 1, 3, 1]
[2890633, 34467161, 8500000, 1, 3, 1]
[2890633, 34206126, 8500000, 1, 3, 1]
[2890633, 34015591, 8500000, 1, 3, 1]
[2890633, 33836968, 8500000, 1, 3, 1]
[2890633, 33601606, 8500000, 1, 3, 1]
[2890633, 33157216, 8500000, 1, 3, 1]
[2890633, 32417017, 8500000, 1, 3, 1]
[2890633, 31332876, 8500000, 1, 3, 1]
[2890633, 29534726, 8500000, 1, 3, 1]
[2890633, 26896857, 8500000, 1, 3, 1]
[2890633, 22164988, 8500000, 1, 3, 1]
[2890633, 12966525, 8500000, 1, 3, 1]
[2890633, 34872033, 8500000, 1, 3, 1]
[2890633, 5707512, 8500000, 1, 3, 1]
[2890633, 685253, 8500000, 1, 3, 1]
[2890763, 55747724, 55000000, 1, 4, 1]
[2890763, 55725930, 55000000, 1, 4, 1]
[2890763, 55651843, 55000000, 1, 4, 1]
[2890763, 55617632, 55000000, 1, 4, 1]
[2890763, 55520085, 55000000, 1, 4, 1]
[2890763, 55435490, 55000000, 1, 4, 1]
[2890763, 53789345, 55000000, 1, 4, 1]
[2890763, 53266909, 55000000, 1, 4, 1]
[2890763, 48594000, 55000000, 1, 4, 1]
[2890763, 42218000, 55000000, 1, 4, 1]
[2890763, 30196000, 55000000, 1, 4, 1]
[2890763, 15805237, 55000000, 1, 4, 1]
[2890763, 55750480, 55000000, 1, 4, 1]
[2890763, 110387072, 55000000, 1, 4, 1]
[2890763, 54636592, 55000000, 1, 4, 1]
[2891019, 77698625, 20000000, 1, 3, 2]
[2891019, 76000000, 20000000, 1, 3, 2]
[2891019, 153698625, 20000000, 1, 3, 2]
[2891029, 32381, 1234567, 4, 2, 4]
[2891029, 31138, 1234567, 4, 2, 4]
[2891029, 25314, 1234567, 4, 2, 4]
[2891029, 20014, 1234567, 4, 2, 4]
[2891029, 8618, 1234567, 4, 2, 4]
[2891029, 205382, 1234567, 4, 2, 4]
[2891029, 236520, 1234567, 4, 2, 4]
[2891259, 36605602, 21000000, 1, 3, 2]
[2891259, 36581633, 21000000, 1, 3, 2]
[2891259, 36489507, 21000000, 1, 3, 2]
[2891259, 36358137, 21000000, 1, 3, 2]
[2891259, 36267856, 21000000, 1, 3, 2]
[2891259, 35751265, 21000000, 1, 3, 2]
[2891259, 34150008, 21000000, 1, 3, 2]
[2891259, 31312123, 21000000, 1, 3, 2]
[2891259, 26524683, 21000000, 1, 3, 2]
[2891259, 20172832, 21000000, 1, 3, 2]
[2891259, 9405582, 21000000, 1, 3, 2]
[2891259, 43090741, 21000000, 1, 3, 2]
[2891259, 6485139, 21000000, 1, 3, 2]
[2891278, 12512886, 37665000, 2, 4, 1]
[2891278, 12260586, 37665000, 2, 4, 1]
[2891278, 10750360, 37665000, 2, 4, 1]
[2891278, 6707111, 37665000, 2, 4, 1]
[2891309, 17129000, 30000000, 1, 4, 1]
[2891410, 295493, 3000000, 1, 4, 2]
[2891712, 12484444, 4340000, 2, 4, 1]
[2891901, 16000000, 2000000, 1, 1, 1]
[2891915, 44983704, 31000000, 1, 5, 1]
[2891915, 44876730, 31000000, 1, 5, 1]
[2891915, 44670379, 31000000, 1, 5, 1]
[2891915, 44439944, 31000000, 1, 5, 1]
[2891915, 44117648, 31000000, 1, 5, 1]
[2891915, 43849615, 31000000, 1, 5, 1]
[2891915, 43781631, 31000000, 1, 5, 1]
[2891915, 43681927, 31000000, 1, 5, 1]
[2891915, 43548519, 31000000, 1, 5, 1]
[2891915, 43369832, 31000000, 1, 5, 1]
[2891915, 43195421, 31000000, 1, 5, 1]
[2891915, 42662407, 31000000, 1, 5, 1]
[2891915, 41705965, 31000000, 1, 5, 1]
[2891915, 40105507, 31000000, 1, 5, 1]
[2891915, 37788230, 31000000, 1, 5, 1]
[2891915, 35084665, 31000000, 1, 5, 1]
[2891915, 30370865, 31000000, 1, 5, 1]
[2891915, 24521097, 31000000, 1, 5, 1]
[2891915, 17854723, 31000000, 1, 5, 1]
[2891915, 9025584, 31000000, 1, 5, 1]
[2891915, 45010278, 31000000, 1, 5, 1]
[2891915, 68106245, 31000000, 1, 5, 1]
[2891915, 23095967, 31000000, 1, 5, 1]
[2891956, 8094616, 3500000, 1, 3, 2]
[2892082, 6640346, 14000000, 1, 1, 1]
[2892536, 25776062, 12000000, 3, 3, 3]
[2892536, 25681203, 12000000, 3, 3, 3]
[2892536, 25561720, 12000000, 3, 3, 3]
[2892536, 25382634, 12000000, 3, 3, 3]
[2892536, 25118058, 12000000, 3, 3, 3]
[2892536, 24828865, 12000000, 3, 3, 3]
[2892536, 24527488, 12000000, 3, 3, 3]
[2892536, 24286121, 12000000, 3, 3, 3]
[2892536, 24003335, 12000000, 3, 3, 3]
[2892536, 23752326, 12000000, 3, 3, 3]
[2892536, 23414589, 12000000, 3, 3, 3]
[2892536, 23173825, 12000000, 3, 3, 3]
[2892536, 22832704, 12000000, 3, 3, 3]
[2892536, 22484106, 12000000, 3, 3, 3]
[2892536, 21900693, 12000000, 3, 3, 3]
[2892536, 21289079, 12000000, 3, 3, 3]
[2892536, 20305922, 12000000, 3, 3, 3]
[2892536, 19314138, 12000000, 3, 3, 3]
[2892536, 18478584, 12000000, 3, 3, 3]
[2892536, 17061523, 12000000, 3, 3, 3]
[2892536, 15201924, 12000000, 3, 3, 3]
[2892536, 12055767, 12000000, 3, 3, 3]
[2892536, 8661275, 12000000, 3, 3, 3]
[2892536, 4506816, 12000000, 3, 3, 3]
[2892536, 1323935, 12000000, 3, 3, 3]
[2892536, 205996, 12000000, 3, 3, 3]
[2892536, 25885000, 12000000, 3, 3, 3]
[2892536, 56298474, 12000000, 3, 3, 3]
[2892536, 30413474, 12000000, 3, 3, 3]
[2892536, 60407, 12000000, 3, 3, 3]
[2892536, 36316, 12000000, 3, 3, 3]
[2892536, 3279820, 12000000, 3, 3, 3]
[2892560, 27900000, 3500000, 1, 2, 1]
[2892571, 32983713, 20000000, 1, 2, 1]
[2892571, 32917327, 20000000, 1, 2, 1]
[2892571, 32872566, 20000000, 1, 2, 1]
[2892571, 32831553, 20000000, 1, 2, 1]
[2892571, 32740084, 20000000, 1, 2, 1]
[2892571, 32588293, 20000000, 1, 2, 1]
[2892571, 32220690, 20000000, 1, 2, 1]
[2892571, 31751749, 20000000, 1, 2, 1]
[2892571, 31077567, 20000000, 1, 2, 1]
[2892571, 29117661, 20000000, 1, 2, 1]
[2892571, 25048794, 20000000, 1, 2, 1]
[2892571, 13010767, 20000000, 1, 2, 1]
[2892609, 61188085, 30000000, 1, 3, 1]
[2892609, 61113215, 30000000, 1, 3, 1]
[2892609, 61009850, 30000000, 1, 3, 1]
[2892609, 60845010, 30000000, 1, 3, 1]
[2892609, 60607710, 30000000, 1, 3, 1]
[2892609, 60085618, 30000000, 1, 3, 1]
[2892609, 59293125, 30000000, 1, 3, 1]
[2892609, 57256950, 30000000, 1, 3, 1]
[2892609, 52944730, 30000000, 1, 3, 1]
[2892609, 47269480, 30000000, 1, 3, 1]
[2892609, 37819455, 30000000, 1, 3, 1]
[2892609, 20269025, 30000000, 1, 3, 1]
[2892628, 5816321, 550000, 1, 3, 1]
[2892628, 39754601, 550000, 1, 3, 1]
[2892628, 59754601, 550000, 1, 3, 1]
[2892628, 20000000, 550000, 1, 3, 1]
[2892628, 853857, 550000, 1, 3, 1]
[2892630, 64997188, 19000000, 2, 1, 1]
[2892630, 64959486, 19000000, 2, 1, 1]
[2892630, 64877692, 19000000, 2, 1, 1]
[2892630, 64782751, 19000000, 2, 1, 1]
[2892630, 64701486, 19000000, 2, 1, 1]
[2892630, 64361909, 19000000, 2, 1, 1]
[2892630, 63285318, 19000000, 2, 1, 1]
[2892630, 60700752, 19000000, 2, 1, 1]
[2892630, 55119663, 19000000, 2, 1, 1]
[2892630, 43585449, 19000000, 2, 1, 1]
[2892630, 65002019, 19000000, 2, 1, 1]
[2892630, 91379051, 19000000, 2, 1, 1]
[2892630, 26377032, 19000000, 2, 1, 1]
[2892634, 6429784, 1250000, 1, 3, 1]
[2892634, 21722776, 1250000, 1, 3, 1]
[2892636, 33312481, 4000000, 1, 2, 1]
[2892636, 33020994, 4000000, 1, 2, 1]
[2892636, 32546801, 4000000, 1, 2, 1]
[2892636, 32043796, 4000000, 1, 2, 1]
[2892636, 31277694, 4000000, 1, 2, 1]
[2892636, 30230645, 4000000, 1, 2, 1]
[2892636, 28687358, 4000000, 1, 2, 1]
[2892636, 25071704, 4000000, 1, 2, 1]
[2892636, 19500625, 4000000, 1, 2, 1]
[2892636, 9406522, 4000000, 1, 2, 1]
[2892636, 36690067, 4000000, 1, 2, 1]
[2892636, 693823, 4000000, 1, 2, 1]
[2892637, 19069488, 2800000, 1, 1, 1]
[2892637, 18650233, 2800000, 1, 1, 1]
[2892637, 18089790, 2800000, 1, 1, 1]
[2892637, 17175705, 2800000, 1, 1, 1]
[2892637, 15867068, 2800000, 1, 1, 1]
[2892637, 13243232, 2800000, 1, 1, 1]
[2892637, 8245038, 2800000, 1, 1, 1]
[2892637, 19170001, 2800000, 1, 1, 1]
[2892638, 14335525, 5000000, 1, 1, 2]
[2892638, 14306873, 5000000, 1, 1, 2]
[2892638, 14291769, 5000000, 1, 1, 2]
[2892638, 14267752, 5000000, 1, 1, 2]
[2892638, 14215543, 5000000, 1, 1, 2]
[2892638, 14138009, 5000000, 1, 1, 2]
[2892638, 14061497, 5000000, 1, 1, 2]
[2892638, 13870798, 5000000, 1, 1, 2]
[2892638, 13641975, 5000000, 1, 1, 2]
[2892638, 13038025, 5000000, 1, 1, 2]
[2892638, 11084640, 5000000, 1, 1, 2]
[2892638, 6251310, 5000000, 1, 1, 2]
[2892638, 14343976, 5000000, 1, 1, 2]
[2892642, 20674880, 2200000, 1, 3, 1]
[2892642, 19709920, 2200000, 1, 3, 1]
[2892642, 17711119, 2200000, 1, 3, 1]
[2892642, 13767312, 2200000, 1, 3, 1]
[2892642, 8032883, 2200000, 1, 3, 1]
[2892642, 21930418, 2200000, 1, 3, 1]
[2892654, 30393007, 1800000, 1, 2, 1]
[2892654, 29331841, 1800000, 1, 2, 1]
[2892654, 28085908, 1800000, 1, 2, 1]
[2892654, 25630170, 1800000, 1, 2, 1]
[2892654, 20836719, 1800000, 1, 2, 1]
[2892654, 11183148, 1800000, 1, 2, 1]
[2892654, 32980000, 1800000, 1, 2, 1]
[2892654, 736260, 1800000, 1, 2, 1]
[2892726, 82418501, 11000000, 1, 1, 1]
[2892726, 119418501, 11000000, 1, 1, 1]
[2892726, 37000000, 11000000, 1, 1, 1]
[2892901, 8000000, 3000000, 1, 3, 1]
[2893084, 55802754, 35000000, 1, 2, 1]
[2893084, 55705000, 35000000, 1, 2, 1]
[2893084, 55574329, 35000000, 1, 2, 1]
[2893084, 55216702, 35000000, 1, 2, 1]
[2893084, 54712145, 35000000, 1, 2, 1]
[2893084, 53079337, 35000000, 1, 2, 1]
[2893084, 48526287, 35000000, 1, 2, 1]
[2893084, 38175973, 35000000, 1, 2, 1]
[2893084, 18622150, 35000000, 1, 2, 1]
[2893084, 55802754, 35000000, 1, 2, 1]
[2893084, 149542245, 35000000, 1, 2, 1]
[2893084, 93739491, 35000000, 1, 2, 1]
[2893090, 13367101, 6500000, 1, 3, 1]
[2893090, 13362988, 6500000, 1, 3, 1]
[2893090, 13350532, 6500000, 1, 3, 1]
[2893090, 13329583, 6500000, 1, 3, 1]
[2893090, 13296135, 6500000, 1, 3, 1]
[2893090, 13262064, 6500000, 1, 3, 1]
[2893090, 13238459, 6500000, 1, 3, 1]
[2893090, 13186697, 6500000, 1, 3, 1]
[2893090, 13112482, 6500000, 1, 3, 1]
[2893090, 13006932, 6500000, 1, 3, 1]
[2893090, 12802771, 6500000, 1, 3, 1]
[2893090, 12464311, 6500000, 1, 3, 1]
[2893090, 11818567, 6500000, 1, 3, 1]
[2893090, 11123371, 6500000, 1, 3, 1]
[2893090, 9883710, 6500000, 1, 3, 1]
[2893090, 8080496, 6500000, 1, 3, 1]
[2893090, 4960765, 6500000, 1, 3, 1]
[2893090, 1534999, 6500000, 1, 3, 1]
[2893090, 589332, 6500000, 1, 3, 1]
[2893209, 24922237, 9000000, 1, 3, 1]
[2893209, 24210988, 9000000, 1, 3, 1]
[2893209, 23175339, 9000000, 1, 3, 1]
[2893209, 22182808, 9000000, 1, 3, 1]
[2893209, 20634823, 9000000, 1, 3, 1]
[2893209, 17752566, 9000000, 1, 3, 1]
[2893209, 13283714, 9000000, 1, 3, 1]
[2893209, 6118543, 9000000, 1, 3, 1]
[2893209, 24922237, 9000000, 1, 3, 1]
[2893209, 1208694, 9000000, 1, 3, 1]
[2893210, 18298649, 30000000, 2, 2, 1]
[2893210, 18269107, 30000000, 2, 2, 1]
[2893210, 18202995, 30000000, 2, 2, 1]
[2893210, 18126248, 30000000, 2, 2, 1]
[2893210, 18114159, 30000000, 2, 2, 1]
[2893210, 18084090, 30000000, 2, 2, 1]
[2893210, 18060095, 30000000, 2, 2, 1]
[2893210, 18011514, 30000000, 2, 2, 1]
[2893210, 17864171, 30000000, 2, 2, 1]
[2893210, 17344365, 30000000, 2, 2, 1]
[2893210, 14281778, 30000000, 2, 2, 1]
[2893210, 8114388, 30000000, 2, 2, 1]
[2893410, 25000000, 850000, 2, 3, 1]
[2893410, 90000000, 850000, 2, 3, 1]
[2893714, 1261000, 4500000, 1, 2, 1]
[2893835, 25753840, 19000000, 2, 3, 1]
[2893835, 33500000, 19000000, 2, 3, 1]
[2893838, 38000, 5000000, 1, 3, 1]
[2893928, 31598308, 35000000, 1, 3, 1]
[2893928, 31585997, 35000000, 1, 3, 1]
[2893928, 31572717, 35000000, 1, 3, 1]
[2893928, 31550986, 35000000, 1, 3, 1]
[2893928, 31519795, 35000000, 1, 3, 1]
[2893928, 31507144, 35000000, 1, 3, 1]
[2893928, 31488725, 35000000, 1, 3, 1]
[2893928, 31454082, 35000000, 1, 3, 1]
[2893928, 31377158, 35000000, 1, 3, 1]
[2893928, 31272150, 35000000, 1, 3, 1]
[2893928, 31111396, 35000000, 1, 3, 1]
[2893928, 30692411, 35000000, 1, 3, 1]
[2893928, 29333955, 35000000, 1, 3, 1]
[2893928, 26246578, 35000000, 1, 3, 1]
[2893928, 20695093, 35000000, 1, 3, 1]
[2893928, 11014818, 35000000, 1, 3, 1]
[2893928, 31602566, 35000000, 1, 3, 1]
[2893928, 38700761, 35000000, 1, 3, 1]
[2893928, 74558115, 35000000, 1, 3, 1]
[2893928, 42955549, 35000000, 1, 3, 1]
[2893928, 350127, 35000000, 1, 3, 1]
[2893951, 30500000, 1650000, 1, 3, 1]
[2894007, 4922166, 12000000, 1, 3, 1]
[2894007, 4908956, 12000000, 1, 3, 1]
[2894007, 4877351, 12000000, 1, 3, 1]
[2894007, 4584577, 12000000, 1, 3, 1]
[2894007, 2715848, 12000000, 1, 3, 1]
[2894047, 548719, 3000000, 1, 2, 1]
[2894047, 548638, 3000000, 1, 2, 1]
[2894047, 548498, 3000000, 1, 2, 1]
[2894047, 548442, 3000000, 1, 2, 1]
[2894047, 548426, 3000000, 1, 2, 1]
[2894047, 548365, 3000000, 1, 2, 1]
[2894047, 547997, 3000000, 1, 2, 1]
[2894047, 538607, 3000000, 1, 2, 1]
[2894047, 505606, 3000000, 1, 2, 1]
[2894047, 332726, 3000000, 1, 2, 1]
[2894047, 548775, 3000000, 1, 2, 1]
[2894132, 23979741, 52000000, 4, 2, 1]
[2894132, 23324666, 52000000, 4, 2, 1]
[2894132, 21361504, 52000000, 4, 2, 1]
[2894132, 8158860, 52000000, 4, 2, 1]
[2894132, 52826594, 52000000, 4, 2, 1]
[2894143, 400000, 60000, 1, 2, 1]
[2894203, 24796765, 2000000, 4, 3, 2]
[2894203, 78900000, 2000000, 4, 3, 2]
[2894203, 54100000, 2000000, 4, 3, 2]
[2894921, 18593156, 35000000, 1, 2, 3]
[2894921, 18475446, 35000000, 1, 2, 3]
[2894921, 18243471, 35000000, 1, 2, 3]
[2894921, 17891416, 35000000, 1, 2, 3]
[2894921, 17386586, 35000000, 1, 2, 3]
[2894921, 16561626, 35000000, 1, 2, 3]
[2894921, 15651111, 35000000, 1, 2, 3]
[2894921, 14316246, 35000000, 1, 2, 3]
[2894921, 12005811, 35000000, 1, 2, 3]
[2894921, 8777776, 35000000, 1, 2, 3]
[2894921, 7631181, 35000000, 1, 2, 3]
[2894921, 6291176, 35000000, 1, 2, 3]
[2894921, 3539426, 35000000, 1, 2, 3]
[2894921, 1491262, 35000000, 1, 2, 3]
[2894921, 873836, 35000000, 1, 2, 3]
[2894921, 180708, 35000000, 1, 2, 3]
[2894982, 400736600, 150000000, 2, 6, 1]
[2894982, 400716698, 150000000, 2, 6, 1]
[2894982, 400704377, 150000000, 2, 6, 1]
[2894982, 400685423, 150000000, 2, 6, 1]
[2894982, 400654227, 150000000, 2, 6, 1]
[2894982, 400447148, 150000000, 2, 6, 1]
[2894982, 400344858, 150000000, 2, 6, 1]
[2894982, 400175401, 150000000, 2, 6, 1]
[2894982, 399877967, 150000000, 2, 6, 1]
[2894982, 399445248, 150000000, 2, 6, 1]
[2894982, 398938890, 150000000, 2, 6, 1]
[2894982, 398391611, 150000000, 2, 6, 1]
[2894982, 397744862, 150000000, 2, 6, 1]
[2894982, 396386593, 150000000, 2, 6, 1]
[2894982, 392994668, 150000000, 2, 6, 1]
[2894982, 388756783, 150000000, 2, 6, 1]
[2894982, 384108132, 150000000, 2, 6, 1]
[2894982, 378248347, 150000000, 2, 6, 1]
[2894982, 368637437, 150000000, 2, 6, 1]
[2894982, 359635842, 150000000, 2, 6, 1]
[2894982, 347899011, 150000000, 2, 6, 1]
[2894982, 336699913, 150000000, 2, 6, 1]
[2894982, 317319106, 150000000, 2, 6, 1]
[2894982, 296691729, 150000000, 2, 6, 1]
[2894982, 248117795, 150000000, 2, 6, 1]
[2894982, 192034117, 150000000, 2, 6, 1]
[2894982, 164772211, 150000000, 2, 6, 1]
[2894982, 134253666, 150000000, 2, 6, 1]
[2894982, 93933226, 150000000, 2, 6, 1]
[2894982, 400738009, 150000000, 2, 6, 1]
[2894982, 1169244858, 150000000, 2, 6, 1]
[2894982, 1267840000, 150000000, 2, 6, 1]
[2894982, 1276480335, 150000000, 2, 6, 1]
[2894982, 867100000, 150000000, 2, 6, 1]
[2894982, 768900000, 150000000, 2, 6, 1]
[2894982, 875742326, 150000000, 2, 6, 1]
[2895043, 2508841, 1000000, 4, 2, 1]
[2895043, 2495848, 1000000, 4, 2, 1]
[2895043, 2477794, 1000000, 4, 2, 1]
[2895043, 2459187, 1000000, 4, 2, 1]
[2895043, 2429052, 1000000, 4, 2, 1]
[2895043, 2385656, 1000000, 4, 2, 1]
[2895043, 2309148, 1000000, 4, 2, 1]
[2895043, 2307807, 1000000, 4, 2, 1]
[2895043, 2303266, 1000000, 4, 2, 1]
[2895043, 2291511, 1000000, 4, 2, 1]
[2895043, 2284536, 1000000, 4, 2, 1]
[2895043, 2275673, 1000000, 4, 2, 1]
[2895043, 2261468, 1000000, 4, 2, 1]
[2895043, 2230237, 1000000, 4, 2, 1]
[2895043, 2198174, 1000000, 4, 2, 1]
[2895043, 2158393, 1000000, 4, 2, 1]
[2895043, 2061019, 1000000, 4, 2, 1]
[2895043, 1996900, 1000000, 4, 2, 1]
[2895043, 1905400, 1000000, 4, 2, 1]
[2895043, 1760310, 1000000, 4, 2, 1]
[2895043, 1409327, 1000000, 4, 2, 1]
[2895043, 1153521, 1000000, 4, 2, 1]
[2895043, 812557, 1000000, 4, 2, 1]
[2895043, 254777, 1000000, 4, 2, 1]
[2895043, 168015, 1000000, 4, 2, 1]
[2895043, 70234, 1000000, 4, 2, 1]
[2895043, 2503902, 1000000, 4, 2, 1]
[2895043, 4028957, 1000000, 4, 2, 1]
[2896227, 172658, 2500000, 1, 1, 1]
[2896227, 170429, 2500000, 1, 1, 1]
[2896227, 165018, 2500000, 1, 1, 1]
[2896227, 159576, 2500000, 1, 1, 1]
[2896227, 154176, 2500000, 1, 1, 1]
[2896887, 2506446, 2000000, 1, 2, 1]
[2896887, 2480555, 2000000, 1, 2, 1]
[2896887, 2434705, 2000000, 1, 2, 1]
[2896887, 2364608, 2000000, 1, 2, 1]
[2896887, 2169281, 2000000, 1, 2, 1]
[2896887, 1911286, 2000000, 1, 2, 1]
[2896887, 1451348, 2000000, 1, 2, 1]
[2896887, 739834, 2000000, 1, 2, 1]
[2896891, 13716, 2000000, 1, 2, 1]
[2896891, 9073, 2000000, 1, 2, 1]
[2896891, 3757, 2000000, 1, 2, 1]
[2896922, 46357676, 30000000, 2, 2, 2]
[2896922, 8000000, 30000000, 2, 2, 2]
[2897309, 9402410, 14000000, 1, 2, 1]
[2897309, 9362903, 14000000, 1, 2, 1]
[2897309, 9297782, 14000000, 1, 2, 1]
[2897309, 9153598, 14000000, 1, 2, 1]
[2897309, 8800336, 14000000, 1, 2, 1]
[2897309, 7454579, 14000000, 1, 2, 1]
[2897309, 4101017, 14000000, 1, 2, 1]
[2897309, 11417362, 14000000, 1, 2, 1]
[2897328, 30000000, 3000000, 1, 1, 1]
[2897329, 110332737, 100000000, 2, 2, 1]
[2897329, 109987991, 100000000, 2, 2, 1]
[2897329, 109512491, 100000000, 2, 2, 1]
[2897329, 108580803, 100000000, 2, 2, 1]
[2897329, 106218183, 100000000, 2, 2, 1]
[2897329, 101368957, 100000000, 2, 2, 1]
[2897329, 94245955, 100000000, 2, 2, 1]
[2897329, 81077547, 100000000, 2, 2, 1]
[2897329, 64607789, 100000000, 2, 2, 1]
[2897329, 29105916, 100000000, 2, 2, 1]
[2897329, 202026112, 100000000, 2, 2, 1]
[2897329, 91693375, 100000000, 2, 2, 1]
[2897718, 25537221, 19000000, 1, 2, 1]
[2897725, 1294640, 15000000, 1, 4, 6]
[2897725, 1293324, 15000000, 1, 4, 6]
[2897725, 1290090, 15000000, 1, 4, 6]
[2897725, 1274055, 15000000, 1, 4, 6]
[2897725, 1228505, 15000000, 1, 4, 6]
[2897725, 1045279, 15000000, 1, 4, 6]
[2897725, 510958, 15000000, 1, 4, 6]
[2897729, 223306, 14100000, 1, 5, 1]
[2897729, 201954, 14100000, 1, 5, 1]
[2897729, 179493, 14100000, 1, 5, 1]
[2897729, 145168, 14100000, 1, 5, 1]
[2897729, 110395, 14100000, 1, 5, 1]
[2897729, 65560, 14100000, 1, 5, 1]
[2897729, 58500000, 14100000, 1, 5, 1]
[2897777, 51855045, 75000000, 1, 2, 1]
[2897777, 51814190, 75000000, 1, 2, 1]
[2897777, 51679800, 75000000, 1, 2, 1]
[2897777, 51324370, 75000000, 1, 2, 1]
[2897777, 50551440, 75000000, 1, 2, 1]
[2897777, 47910620, 75000000, 1, 2, 1]
[2897777, 40537755, 75000000, 1, 2, 1]
[2897777, 22657780, 75000000, 1, 2, 1]
[2897777, 71585235, 75000000, 1, 2, 1]
[2897909, 220914, 16800000, 1, 3, 1]
[2897909, 210543, 16800000, 1, 3, 1]
[2897909, 188697, 16800000, 1, 3, 1]
[2897909, 148913, 16800000, 1, 3, 1]
[2897909, 90368, 16800000, 1, 3, 1]
[2897909, 28815, 16800000, 1, 3, 1]
[2897909, 2281089, 16800000, 1, 3, 1]
[2898048, 238679850, 160000000, 6, 3, 1]
[2898048, 238673370, 160000000, 6, 3, 1]
[2898048, 238550310, 160000000, 6, 3, 1]
[2898048, 238454145, 160000000, 6, 3, 1]
[2898048, 238286640, 160000000, 6, 3, 1]
[2898048, 238019990, 160000000, 6, 3, 1]
[2898048, 237614905, 160000000, 6, 3, 1]
[2898048, 237121225, 160000000, 6, 3, 1]
[2898048, 236533170, 160000000, 6, 3, 1]
[2898048, 235488675, 160000000, 6, 3, 1]
[2898048, 235439000, 160000000, 6, 3, 1]
[2898048, 233351765, 160000000, 6, 3, 1]
[2898048, 228618155, 160000000, 6, 3, 1]
[2898048, 219723955, 160000000, 6, 3, 1]
[2898048, 202812580, 160000000, 6, 3, 1]
[2898048, 171003965, 160000000, 6, 3, 1]
[2898048, 117036995, 160000000, 6, 3, 1]
[2898048, 788679850, 160000000, 6, 3, 1]
[2898048, 695439000, 160000000, 6, 3, 1]
[2898070, 353007020, 190000000, 1, 3, 2]
[2898070, 352786830, 190000000, 1, 3, 2]
[2898070, 351032910, 190000000, 1, 3, 2]
[2898070, 350034110, 190000000, 1, 3, 2]
[2898070, 349249360, 190000000, 1, 3, 2]
[2898070, 347125000, 190000000, 1, 3, 2]
[2898070, 343800000, 190000000, 1, 3, 2]
[2898070, 338555135, 190000000, 1, 3, 2]
[2898070, 331068495, 190000000, 1, 3, 2]
[2898070, 320081575, 190000000, 1, 3, 2]
[2898070, 302276765, 190000000, 1, 3, 2]
[2898070, 294410000, 190000000, 1, 3, 2]
[2898070, 273654000, 190000000, 1, 3, 2]
[2898070, 251516400, 190000000, 1, 3, 2]
[2898070, 174514030, 190000000, 1, 3, 2]
[2898070, 147187040, 190000000, 1, 3, 2]
[2898070, 353007020, 190000000, 1, 3, 2]
[2898070, 1515047671, 190000000, 1, 3, 2]
[2898070, 1514827481, 190000000, 1, 3, 2]
[2898070, 1511636779, 190000000, 1, 3, 2]
[2898070, 1223276765, 190000000, 1, 3, 2]
[2898070, 1221534085, 190000000, 1, 3, 2]
[2898070, 1008854000, 190000000, 1, 3, 2]
[2898070, 1516045911, 190000000, 1, 3, 2]
[2898070, 1163038891, 190000000, 1, 3, 2]
[2898070, 39700000, 190000000, 1, 3, 2]
[2898070, 5619159, 190000000, 1, 3, 2]
